/Users/LEE/anaconda3/python.app/Contents/MacOS/python /Users/LEE/PycharmProjects/mir-hw2/q4.py
Cha Cha
id = 489 , gt =124 , t1 = 123.0469 , t2 =246.0938 . P-score = 0.0523 , ALOTC = 1 . t1/t2 = 2.0000 , t1/gt = 0.9923 , t2/gt = 1.9846
id = 485 , gt =100 , t1 =  99.3840 , t2 =129.1992 . P-score = 0.0616 , ALOTC = 1 . t1/t2 = 1.3000 , t1/gt = 0.9938 , t2/gt = 1.2920
id = 486 , gt =100 , t1 =  99.3840 , t2 =198.7680 . P-score = 0.0875 , ALOTC = 1 . t1/t2 = 2.0000 , t1/gt = 0.9938 , t2/gt = 1.9877
id = 487 , gt =100 , t1 =  99.3840 , t2 =103.3594 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0400 , t1/gt = 0.9938 , t2/gt = 1.0336
id = 488 , gt =100 , t1 =  99.3840 , t2 =135.9992 . P-score = 0.0307 , ALOTC = 1 . t1/t2 = 1.3684 , t1/gt = 0.9938 , t2/gt = 1.3600
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Samba : avg.P-score = 0.1670 , avg.ALOTC = 0.8721
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - avg.t2/t1 = 1.3423
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - avg.t1/gt = 1.0168
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - avg.t2/gt = 1.3572
Tango
id = 142 , gt =128 , t1 =  86.1328 , t2 =129.1992 . P-score = 0.5121 , ALOTC = 1 . t1/t2 = 1.5000 , t1/gt = 0.6729 , t2/gt = 1.0094
id = 143 , gt =128 , t1 = 123.0469 , t2 =129.1992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0500 , t1/gt = 0.9613 , t2/gt = 1.0094
id = 144 , gt =128 , t1 = 123.0469 , t2 =129.1992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0500 , t1/gt = 0.9613 , t2/gt = 1.0094
id = 145 , gt =128 , t1 = 123.0469 , t2 =129.1992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0500 , t1/gt = 0.9613 , t2/gt = 1.0094
id = 146 , gt =128 , t1 = 123.0469 , t2 =129.1992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0500 , t1/gt = 0.9613 , t2/gt = 1.0094
id = 147 , gt =128 , t1 = 117.4538 , t2 =129.1992 . P-score = 0.4323 , ALOTC = 1 . t1/t2 = 1.1000 , t1/gt = 0.9176 , t2/gt = 1.0094
id = 148 , gt =128 , t1 = 123.0469 , t2 =129.1992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0500 , t1/gt = 0.9613 , t2/gt = 1.0094
id = 149 , gt =128 , t1 = 123.0469 , t2 =129.1992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0500 , t1/gt = 0.9613 , t2/gt = 1.0094
id = 150 , gt =128 , t1 = 123.0469 , t2 =129.1992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0500 , t1/gt = 0.9613 , t2/gt = 1.0094
id = 151 , gt =132 , t1 = 129.1992 , t2 =135.9992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0526 , t1/gt = 0.9788 , t2/gt = 1.0303
id = 152 , gt =128 , t1 = 129.1992 , t2 =135.9992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0526 , t1/gt = 1.0094 , t2/gt = 1.0625
id = 153 , gt =128 , t1 = 129.1992 , t2 =135.9992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0526 , t1/gt = 1.0094 , t2/gt = 1.0625
id = 154 , gt =128 , t1 =  86.1328 , t2 =129.1992 . P-score = 0.4616 , ALOTC = 1 . t1/t2 = 1.5000 , t1/gt = 0.6729 , t2/gt = 1.0094
id = 155 , gt =128 , t1 = 129.1992 , t2 =135.9992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0526 , t1/gt = 1.0094 , t2/gt = 1.0625
id = 156 , gt =128 , t1 = 123.0469 , t2 =129.1992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0500 , t1/gt = 0.9613 , t2/gt = 1.0094
id = 157 , gt =120 , t1 = 117.4538 , t2 =123.0469 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0476 , t1/gt = 0.9788 , t2/gt = 1.0254
id = 158 , gt =128 , t1 = 123.0469 , t2 =129.1992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0500 , t1/gt = 0.9613 , t2/gt = 1.0094
id = 159 , gt =128 , t1 = 123.0469 , t2 =129.1992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0500 , t1/gt = 0.9613 , t2/gt = 1.0094
id = 160 , gt =128 , t1 = 129.1992 , t2 =135.9992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0526 , t1/gt = 1.0094 , t2/gt = 1.0625
id = 161 , gt =128 , t1 = 123.0469 , t2 =129.1992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0500 , t1/gt = 0.9613 , t2/gt = 1.0094
id = 162 , gt =128 , t1 = 123.0469 , t2 =129.1992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0500 , t1/gt = 0.9613 , t2/gt = 1.0094
id = 163 , gt =128 , t1 =  86.1328 , t2 =129.1992 . P-score = 0.4750 , ALOTC = 1 . t1/t2 = 1.5000 , t1/gt = 0.6729 , t2/gt = 1.0094
id = 164 , gt =128 , t1 =  83.3543 , t2 =129.1992 . P-score = 0.2876 , ALOTC = 1 . t1/t2 = 1.5500 , t1/gt = 0.6512 , t2/gt = 1.0094
id = 165 , gt =128 , t1 = 129.1992 , t2 =135.9992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0526 , t1/gt = 1.0094 , t2/gt = 1.0625
id = 166 , gt =128 , t1 = 123.0469 , t2 =129.1992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0500 , t1/gt = 0.9613 , t2/gt = 1.0094
id = 167 , gt =128 , t1 = 123.0469 , t2 =129.1992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0500 , t1/gt = 0.9613 , t2/gt = 1.0094
id = 168 , gt =128 , t1 = 129.1992 , t2 =143.5547 . P-score = 0.0268 , ALOTC = 1 . t1/t2 = 1.1111 , t1/gt = 1.0094 , t2/gt = 1.1215
id = 169 , gt =128 , t1 = 123.0469 , t2 =129.1992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0500 , t1/gt = 0.9613 , t2/gt = 1.0094
id = 170 , gt =132 , t1 =  89.1029 , t2 =135.9992 . P-score = 0.9293 , ALOTC = 1 . t1/t2 = 1.5263 , t1/gt = 0.6750 , t2/gt = 1.0303
id = 171 , gt =132 , t1 = 129.1992 , t2 =135.9992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0526 , t1/gt = 0.9788 , t2/gt = 1.0303
id = 172 , gt =132 , t1 = 129.1992 , t2 =135.9992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0526 , t1/gt = 0.9788 , t2/gt = 1.0303
id = 173 , gt =132 , t1 = 123.0469 , t2 =129.1992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0500 , t1/gt = 0.9322 , t2/gt = 0.9788
id = 174 , gt =128 , t1 = 123.0469 , t2 =129.1992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0500 , t1/gt = 0.9613 , t2/gt = 1.0094
id = 175 , gt =128 , t1 = 123.0469 , t2 =129.1992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0500 , t1/gt = 0.9613 , t2/gt = 1.0094
id = 176 , gt =128 , t1 = 123.0469 , t2 =129.1992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0500 , t1/gt = 0.9613 , t2/gt = 1.0094
id = 177 , gt =124 , t1 = 123.0469 , t2 =129.1992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0500 , t1/gt = 0.9923 , t2/gt = 1.0419
id = 178 , gt =128 , t1 = 123.0469 , t2 =129.1992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0500 , t1/gt = 0.9613 , t2/gt = 1.0094
id = 179 , gt =128 , t1 = 129.1992 , t2 =135.9992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0526 , t1/gt = 1.0094 , t2/gt = 1.0625
id = 180 , gt =128 , t1 = 123.0469 , t2 =135.9992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.1053 , t1/gt = 0.9613 , t2/gt = 1.0625
id = 181 , gt =128 , t1 = 123.0469 , t2 =129.1992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0500 , t1/gt = 0.9613 , t2/gt = 1.0094
id = 182 , gt =128 , t1 = 123.0469 , t2 =129.1992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0500 , t1/gt = 0.9613 , t2/gt = 1.0094
id = 183 , gt =128 , t1 =  89.1029 , t2 =129.1992 . P-score = 0.4106 , ALOTC = 1 . t1/t2 = 1.4500 , t1/gt = 0.6961 , t2/gt = 1.0094
id = 184 , gt =128 , t1 = 123.0469 , t2 =129.1992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0500 , t1/gt = 0.9613 , t2/gt = 1.0094
id = 185 , gt =128 , t1 = 129.1992 , t2 =135.9992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0526 , t1/gt = 1.0094 , t2/gt = 1.0625
id = 186 , gt =128 , t1 = 123.0469 , t2 =129.1992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0500 , t1/gt = 0.9613 , t2/gt = 1.0094
id = 187 , gt =128 , t1 = 129.1992 , t2 =135.9992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0526 , t1/gt = 1.0094 , t2/gt = 1.0625
id = 188 , gt =128 , t1 =  86.1328 , t2 =129.1992 . P-score = 0.5266 , ALOTC = 1 . t1/t2 = 1.5000 , t1/gt = 0.6729 , t2/gt = 1.0094
id = 189 , gt =128 , t1 =  86.1328 , t2 =129.1992 . P-score = 0.4628 , ALOTC = 1 . t1/t2 = 1.5000 , t1/gt = 0.6729 , t2/gt = 1.0094
id = 190 , gt =128 , t1 =  92.2852 , t2 =129.1992 . P-score = 0.4219 , ALOTC = 1 . t1/t2 = 1.4000 , t1/gt = 0.7210 , t2/gt = 1.0094
id = 191 , gt =128 , t1 =  86.1328 , t2 =129.1992 . P-score = 0.5253 , ALOTC = 1 . t1/t2 = 1.5000 , t1/gt = 0.6729 , t2/gt = 1.0094
id = 192 , gt =128 , t1 = 123.0469 , t2 =129.1992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0500 , t1/gt = 0.9613 , t2/gt = 1.0094
id = 193 , gt =128 , t1 = 129.1992 , t2 =135.9992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0526 , t1/gt = 1.0094 , t2/gt = 1.0625
id = 194 , gt =132 , t1 = 129.1992 , t2 =135.9992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0526 , t1/gt = 0.9788 , t2/gt = 1.0303
id = 195 , gt =132 , t1 = 129.1992 , t2 =135.9992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0526 , t1/gt = 0.9788 , t2/gt = 1.0303
id = 196 , gt =128 , t1 = 129.1992 , t2 =135.9992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0526 , t1/gt = 1.0094 , t2/gt = 1.0625
id = 197 , gt =128 , t1 = 129.1992 , t2 =135.9992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0526 , t1/gt = 1.0094 , t2/gt = 1.0625
id = 198 , gt =128 , t1 = 123.0469 , t2 =129.1992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0500 , t1/gt = 0.9613 , t2/gt = 1.0094
id = 199 , gt =128 , t1 =  86.1328 , t2 =129.1992 . P-score = 0.9828 , ALOTC = 1 . t1/t2 = 1.5000 , t1/gt = 0.6729 , t2/gt = 1.0094
id = 200 , gt =128 , t1 =  64.5996 , t2 =129.1992 . P-score = 0.9829 , ALOTC = 1 . t1/t2 = 2.0000 , t1/gt = 0.5047 , t2/gt = 1.0094
id = 201 , gt =128 , t1 = 129.1992 , t2 =135.9992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0526 , t1/gt = 1.0094 , t2/gt = 1.0625
id = 202 , gt =132 , t1 = 129.1992 , t2 =135.9992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0526 , t1/gt = 0.9788 , t2/gt = 1.0303
id = 203 , gt =128 , t1 = 123.0469 , t2 =129.1992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0500 , t1/gt = 0.9613 , t2/gt = 1.0094
id = 204 , gt =132 , t1 = 129.1992 , t2 =135.9992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0526 , t1/gt = 0.9788 , t2/gt = 1.0303
id = 205 , gt =128 , t1 = 129.1992 , t2 =135.9992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0526 , t1/gt = 1.0094 , t2/gt = 1.0625
id = 206 , gt =128 , t1 = 123.0469 , t2 =129.1992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0500 , t1/gt = 0.9613 , t2/gt = 1.0094
id = 207 , gt =132 , t1 = 129.1992 , t2 =135.9992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0526 , t1/gt = 0.9788 , t2/gt = 1.0303
id = 208 , gt =128 , t1 = 129.1992 , t2 =135.9992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0526 , t1/gt = 1.0094 , t2/gt = 1.0625
id = 209 , gt =128 , t1 =  86.1328 , t2 =129.1992 . P-score = 0.9682 , ALOTC = 1 . t1/t2 = 1.5000 , t1/gt = 0.6729 , t2/gt = 1.0094
id = 210 , gt =112 , t1 = 107.6660 , t2 =112.3471 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0435 , t1/gt = 0.9613 , t2/gt = 1.0031
id = 211 , gt =116 , t1 = 112.3471 , t2 =117.4538 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0455 , t1/gt = 0.9685 , t2/gt = 1.0125
id = 212 , gt =116 , t1 = 112.3471 , t2 =117.4538 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0455 , t1/gt = 0.9685 , t2/gt = 1.0125
id = 213 , gt =116 , t1 = 117.4538 , t2 =123.0469 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0476 , t1/gt = 1.0125 , t2/gt = 1.0607
id = 214 , gt =116 , t1 = 117.4538 , t2 =151.9991 . P-score = 0.0156 , ALOTC = 1 . t1/t2 = 1.2941 , t1/gt = 1.0125 , t2/gt = 1.3103
id = 215 , gt =120 , t1 = 112.3471 , t2 =117.4538 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0455 , t1/gt = 0.9362 , t2/gt = 0.9788
id = 216 , gt =120 , t1 = 117.4538 , t2 =123.0469 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0476 , t1/gt = 0.9788 , t2/gt = 1.0254
id = 217 , gt =120 , t1 = 117.4538 , t2 =123.0469 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0476 , t1/gt = 0.9788 , t2/gt = 1.0254
id = 218 , gt =120 , t1 = 123.0469 , t2 =129.1992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0500 , t1/gt = 1.0254 , t2/gt = 1.0767
id = 219 , gt =120 , t1 =  83.3543 , t2 =123.0469 . P-score = 0.5509 , ALOTC = 1 . t1/t2 = 1.4762 , t1/gt = 0.6946 , t2/gt = 1.0254
id = 220 , gt =124 , t1 = 117.4538 , t2 =123.0469 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0476 , t1/gt = 0.9472 , t2/gt = 0.9923
id = 221 , gt =124 , t1 = 123.0469 , t2 =246.0938 . P-score = 0.0169 , ALOTC = 1 . t1/t2 = 2.0000 , t1/gt = 0.9923 , t2/gt = 1.9846
id = 222 , gt =128 , t1 = 112.3471 , t2 =123.0469 . P-score = 0.4856 , ALOTC = 1 . t1/t2 = 1.0952 , t1/gt = 0.8777 , t2/gt = 0.9613
id = 223 , gt =128 , t1 = 123.0469 , t2 =129.1992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0500 , t1/gt = 0.9613 , t2/gt = 1.0094
id = 224 , gt =132 , t1 = 129.1992 , t2 =135.9992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0526 , t1/gt = 0.9788 , t2/gt = 1.0303
id = 225 , gt =128 , t1 =  86.1328 , t2 =129.1992 . P-score = 0.9511 , ALOTC = 1 . t1/t2 = 1.5000 , t1/gt = 0.6729 , t2/gt = 1.0094
id = 226 , gt =128 , t1 = 129.1992 , t2 =135.9992 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0526 , t1/gt = 1.0094 , t2/gt = 1.0625
id = 227 , gt =128 , t1 =  89.1029 , t2 =129.1992 . P-score = 0.9652 , ALOTC = 1 . t1/t2 = 1.4500 , t1/gt = 0.6961 , t2/gt = 1.0094
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Tango : avg.P-score = 0.8883 , avg.ALOTC = 1.0000
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - avg.t2/t1 = 1.1545
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - avg.t1/gt = 0.9187
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - avg.t2/gt = 1.0389
Viennese Waltz
id = 338 , gt =174 , t1 = 117.4538 , t2 =129.1992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1000 , t1/gt = 0.6750 , t2/gt = 0.7425
id = 339 , gt =174 , t1 = 161.4990 , t2 =172.2656 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0667 , t1/gt = 0.9282 , t2/gt = 0.9900
id = 340 , gt =174 , t1 = 117.4538 , t2 =123.0469 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 0.6750 , t2/gt = 0.7072
id = 341 , gt =174 , t1 = 161.4990 , t2 =172.2656 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0667 , t1/gt = 0.9282 , t2/gt = 0.9900
id = 342 , gt =180 , t1 = 117.4538 , t2 =123.0469 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 0.6525 , t2/gt = 0.6836
id = 343 , gt =180 , t1 =  89.1029 , t2 = 92.2852 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0357 , t1/gt = 0.4950 , t2/gt = 0.5127
id = 344 , gt =180 , t1 =  92.2852 , t2 =172.2656 . P-score = 0.9697 , ALOTC = 1 . t1/t2 = 1.8667 , t1/gt = 0.5127 , t2/gt = 0.9570
id = 345 , gt =180 , t1 =  92.2852 , t2 =172.2656 . P-score = 0.9566 , ALOTC = 1 . t1/t2 = 1.8667 , t1/gt = 0.5127 , t2/gt = 0.9570
id = 346 , gt =180 , t1 =  89.1029 , t2 =172.2656 . P-score = 0.9885 , ALOTC = 1 . t1/t2 = 1.9333 , t1/gt = 0.4950 , t2/gt = 0.9570
id = 347 , gt =180 , t1 = 123.0469 , t2 =172.2656 . P-score = 0.9756 , ALOTC = 1 . t1/t2 = 1.4000 , t1/gt = 0.6836 , t2/gt = 0.9570
id = 348 , gt =180 , t1 = 117.4538 , t2 =123.0469 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 0.6525 , t2/gt = 0.6836
id = 349 , gt =177 , t1 = 123.0469 , t2 =172.2656 . P-score = 0.9416 , ALOTC = 1 . t1/t2 = 1.4000 , t1/gt = 0.6952 , t2/gt = 0.9733
id = 350 , gt =180 , t1 = 161.4990 , t2 =172.2656 . P-score = 0.4690 , ALOTC = 1 . t1/t2 = 1.0667 , t1/gt = 0.8972 , t2/gt = 0.9570
id = 351 , gt =180 , t1 =  89.1029 , t2 =172.2656 . P-score = 0.9820 , ALOTC = 1 . t1/t2 = 1.9333 , t1/gt = 0.4950 , t2/gt = 0.9570
id = 352 , gt =180 , t1 =  89.1029 , t2 = 92.2852 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0357 , t1/gt = 0.4950 , t2/gt = 0.5127
id = 353 , gt =180 , t1 =  89.1029 , t2 = 92.2852 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0357 , t1/gt = 0.4950 , t2/gt = 0.5127
id = 354 , gt =180 , t1 =  89.1029 , t2 = 92.2852 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0357 , t1/gt = 0.4950 , t2/gt = 0.5127
id = 355 , gt =180 , t1 =  92.2852 , t2 =184.5703 . P-score = 0.9700 , ALOTC = 1 . t1/t2 = 2.0000 , t1/gt = 0.5127 , t2/gt = 1.0254
id = 356 , gt =180 , t1 =  92.2852 , t2 =172.2656 . P-score = 0.9825 , ALOTC = 1 . t1/t2 = 1.8667 , t1/gt = 0.5127 , t2/gt = 0.9570
id = 357 , gt =180 , t1 =  89.1029 , t2 =123.0469 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3810 , t1/gt = 0.4950 , t2/gt = 0.6836
id = 358 , gt =180 , t1 =  92.2852 , t2 =123.0469 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3333 , t1/gt = 0.5127 , t2/gt = 0.6836
id = 359 , gt =180 , t1 = 117.4538 , t2 =135.9992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1579 , t1/gt = 0.6525 , t2/gt = 0.7556
id = 360 , gt =180 , t1 =  89.1029 , t2 =172.2656 . P-score = 0.9873 , ALOTC = 1 . t1/t2 = 1.9333 , t1/gt = 0.4950 , t2/gt = 0.9570
id = 361 , gt =180 , t1 =  89.1029 , t2 = 92.2852 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0357 , t1/gt = 0.4950 , t2/gt = 0.5127
id = 362 , gt =180 , t1 = 161.4990 , t2 =172.2656 . P-score = 0.4469 , ALOTC = 1 . t1/t2 = 1.0667 , t1/gt = 0.8972 , t2/gt = 0.9570
id = 363 , gt =180 , t1 =  92.2852 , t2 =172.2656 . P-score = 0.9731 , ALOTC = 1 . t1/t2 = 1.8667 , t1/gt = 0.5127 , t2/gt = 0.9570
id = 364 , gt =177 , t1 = 123.0469 , t2 =129.1992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 0.6952 , t2/gt = 0.7299
id = 365 , gt =180 , t1 =  99.3840 , t2 =151.9991 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.5294 , t1/gt = 0.5521 , t2/gt = 0.8444
id = 366 , gt =180 , t1 = 117.4538 , t2 =129.1992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1000 , t1/gt = 0.6525 , t2/gt = 0.7178
id = 367 , gt =180 , t1 =  89.1029 , t2 =123.0469 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3810 , t1/gt = 0.4950 , t2/gt = 0.6836
id = 368 , gt =180 , t1 = 123.0469 , t2 =129.1992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 0.6836 , t2/gt = 0.7178
id = 369 , gt =180 , t1 =  89.1029 , t2 =161.4990 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.8125 , t1/gt = 0.4950 , t2/gt = 0.8972
id = 370 , gt =180 , t1 =  92.2852 , t2 =172.2656 . P-score = 0.9823 , ALOTC = 1 . t1/t2 = 1.8667 , t1/gt = 0.5127 , t2/gt = 0.9570
id = 371 , gt =180 , t1 =  89.1029 , t2 = 92.2852 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0357 , t1/gt = 0.4950 , t2/gt = 0.5127
id = 372 , gt =180 , t1 =  89.1029 , t2 =151.9991 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.7059 , t1/gt = 0.4950 , t2/gt = 0.8444
id = 373 , gt =174 , t1 = 135.9992 , t2 =151.9991 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1176 , t1/gt = 0.7816 , t2/gt = 0.8736
id = 374 , gt =177 , t1 =  89.1029 , t2 =123.0469 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3810 , t1/gt = 0.5034 , t2/gt = 0.6952
id = 375 , gt =177 , t1 = 117.4538 , t2 =135.9992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1579 , t1/gt = 0.6636 , t2/gt = 0.7684
id = 376 , gt =177 , t1 = 135.9992 , t2 =143.5547 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0556 , t1/gt = 0.7684 , t2/gt = 0.8110
id = 377 , gt =177 , t1 = 117.4538 , t2 =172.2656 . P-score = 0.9463 , ALOTC = 1 . t1/t2 = 1.4667 , t1/gt = 0.6636 , t2/gt = 0.9733
id = 378 , gt =177 , t1 = 117.4538 , t2 =123.0469 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 0.6636 , t2/gt = 0.6952
id = 379 , gt =177 , t1 =  89.1029 , t2 =117.4538 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3182 , t1/gt = 0.5034 , t2/gt = 0.6636
id = 380 , gt =177 , t1 =  89.1029 , t2 =129.1992 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.4500 , t1/gt = 0.5034 , t2/gt = 0.7299
id = 381 , gt =174 , t1 = 161.4990 , t2 =172.2656 . P-score = 1.0000 , ALOTC = 1 . t1/t2 = 1.0667 , t1/gt = 0.9282 , t2/gt = 0.9900
id = 382 , gt =177 , t1 =  89.1029 , t2 =172.2656 . P-score = 0.9387 , ALOTC = 1 . t1/t2 = 1.9333 , t1/gt = 0.5034 , t2/gt = 0.9733
id = 383 , gt =177 , t1 =  89.1029 , t2 =117.4538 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3182 , t1/gt = 0.5034 , t2/gt = 0.6636
id = 384 , gt =177 , t1 = 117.4538 , t2 =172.2656 . P-score = 0.9351 , ALOTC = 1 . t1/t2 = 1.4667 , t1/gt = 0.6636 , t2/gt = 0.9733
id = 385 , gt =177 , t1 = 117.4538 , t2 =172.2656 . P-score = 0.9747 , ALOTC = 1 . t1/t2 = 1.4667 , t1/gt = 0.6636 , t2/gt = 0.9733
id = 386 , gt =177 , t1 =  89.1029 , t2 =117.4538 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3182 , t1/gt = 0.5034 , t2/gt = 0.6636
id = 387 , gt =174 , t1 = 117.4538 , t2 =172.2656 . P-score = 0.9761 , ALOTC = 1 . t1/t2 = 1.4667 , t1/gt = 0.6750 , t2/gt = 0.9900
id = 388 , gt =177 , t1 =  92.2852 , t2 =161.4990 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.7500 , t1/gt = 0.5214 , t2/gt = 0.9124
id = 389 , gt =174 , t1 = 117.4538 , t2 =161.4990 . P-score = 0.9867 , ALOTC = 1 . t1/t2 = 1.3750 , t1/gt = 0.6750 , t2/gt = 0.9282
id = 390 , gt =177 , t1 =  89.1029 , t2 =172.2656 . P-score = 0.9611 , ALOTC = 1 . t1/t2 = 1.9333 , t1/gt = 0.5034 , t2/gt = 0.9733
